"","L1","LIN35","L2","L3","L4","L4MALE","YA","AdultSPE9"
"F41B5.1",2.22258820237858,4.13134253912326,3.23331902804995,2.16659334088722,1.98322529966639,1.90600162163123,3.05646387682087,2.17600994201378
"F41B5.9",3.81515526472579,3.99271405681561,3.12515017075775,2.76644250994601,2.17738844122213,2.60469999290112,2.20339538231371,1.98502309616987
"F41B5.10",2.63435163744831,2.19162897272239,2.64009798355921,1.7892200977816,1.45946834131642,1.60720483081626,1.33946238237117,1.09966551026203
"Y5H2A.5",0,2.84673600128663,2.08975236276438,0.867215667534501,5.76400106797103,2.79780987266489,1.4676811877046,0
"T27B7.1",2.75656646305012,3.72811643001223,2.09312743796678,1.36913142122318,1.04211198277826,1.48852529185089,1.42517997712247,0.696606383158633
"T27B7.7",0.606523717963783,1.06688826524074,0.901818793274929,0.458215045069401,0.325555659457668,0.418362683128556,0.0741128548165532,0.18369103394263
"T27B7.6",3.72670045324786,4.31492849816808,3.59066189596526,2.78688069115429,2.11317372598064,2.90877448658771,2.83818736962618,1.7533863185701
"T27B7.2",0.584838423612248,0.716190223367948,0.9577898196119,0.64155342750466,0.390153682042472,0.936640577071091,0.6504116529663,0.224642918177746
"T27B7.4",1.90803275784434,3.09824436465598,2.89495741912699,2.29966960695013,1.76734970271086,2.12299733009544,2.12227513613536,0.721764616768017
"T27B7.3",1.53203762054615,1.64815708290555,2.35197030678914,2.41125810229586,2.22274892905848,1.90097690736758,1.91743557456451,0.372178739813287
"Y19D10B.7",6.81213879033851,3.15457996878566,6.65380668803591,8.17732983395442,7.35229948971812,8.64845825254368,8.29594337864383,8.55917821627095
"F15E11.14",7.06510911697185,3.44324327994511,6.53429976942084,8.21168878497866,7.18390330339425,8.79784630866529,8.82104368188045,6.66594697876017
"F15E11.15",5.41601211626008,2.56992607087324,5.9741575778967,7.55721860451502,7.16795999559299,8.88497637123165,8.04710209425467,8.50084187955693
"F15E11.12",5.20298575416961,5.34787821849582,5.18711449150554,6.50811802130276,6.13806491797605,8.6784522530778,6.76920311651347,8.80394704162882
"F15E11.1",10.4343467495574,8.92681485651693,9.91873654877995,11.1759050347972,11.4418548454132,13.1088886782287,11.7009468264815,11.547632013107
"F15E11.13",9.99668532267251,7.88830489520849,9.8829471447609,11.2474409964137,11.1161944850891,12.3811157031135,11.4248591200488,11.3567270574646
"Y19D10A.9",4.45781752067762,2.45851324773499,2.15959366692954,4.37914959728796,3.80077568047049,6.87732708393238,6.16909120340939,5.55764902861882
"Y19D10A.11",0.792088209255206,0.038361305666681,0.317815752256471,0.342500131382124,0.278860212381438,0.359938288501248,0.787923031154095,0.618399363811542
"Y19D10A.12",0.826195791044077,0.0339136194369586,1.01830657538813,2.35128909759887,1.83459796364129,1.52407370839212,2.69324830066784,2.85303552649963
"Y19D10A.4",3.47348821295466,2.09792761542059,1.70143372544302,1.59982241063287,1.2869639229978,1.34578808119443,1.56948623111818,0.745375893053005
"Y19D10A.16",1.20027206724896,0.681295429614145,0.989554676228587,1.50915868953592,1.08158505563667,1.22608305699947,1.99745500655556,1.95841212193629
"C13B7.6",1.88523073166767,0.124134350837702,0.955012923852488,1.02171423513004,1.31372183359509,0.379034228098536,2.11416043488969,2.61040005997204
"F56A4.3",0.131344119706976,0.617724457009765,0.30149985315868,0.184058080050703,0.32878362570472,1.07413546712429,0.443354157749614,0
"F56A4.2",5.72817086291284,6.85978323776156,4.17302346612296,6.19514874155144,7.75356442520636,9.64370830595386,7.87472320659801,8.67411456889085
"F56A4.12",1.50806856771131,1.08434324958882,1.30089100496676,1.17207781899937,1.15649369913469,1.12314305017683,1.53014567250085,2.06985337019219
"C01B4.9",2.47980224778604,0.960153586688842,3.1269365241944,4.81098799620746,5.2731838973731,4.29166249044784,5.82247523230804,5.96596432176911
"C01B4.8",2.77409123613656,1.52452510386901,2.10421587098752,1.4042382831977,1.45803546373028,1.74349342548157,1.23771666769931,1.16803222685404
"C01B4.7",4.45233844658626,4.95165772727702,2.94187066166258,2.61982850327963,2.67819362737163,2.32587855108579,2.79133899732686,2.50580456863921
"C01B4.6",2.16448380813792,2.76981827704855,2.26348217292581,2.76269110945109,3.00148521113962,2.90505817147858,3.32724902868101,3.54458429920044
"Y45G12C.16",4.09405023064685,4.27380678646684,3.21861689884663,3.14025840663587,4.38825154277378,3.21104179491593,5.10224659387741,5.77826115178997
"Y45G12C.3",0.81341140353254,1.36384950300223,2.0933674884654,1.42992120751757,1.79382931109039,1.01767253174718,0.567223190292795,0.508494573822003
"Y45G12C.12",0.617393468109703,0.661292643622934,0.650507240239729,0.131325284305065,0.123835681647389,0.655980981244217,0.258176375883321,0.0865143564062709
"Y45G12C.2",5.98057603399295,5.64719360824889,8.07338110399176,7.91105636865346,8.60016194585467,8.33114536140938,6.54227507718301,4.57196798900332
"Y45G12C.1",1.52670485987627,0.779936251894742,2.74999757189923,3.13798543455116,2.71296768591957,1.7043939372192,2.62361640473197,0.538967183660049
"C29G2.3",0.0825727545577127,0.310219115308428,0.133940523578787,0.038009631541296,0.225944905509343,1.09079875880989e-11,4.31903900368098e-10,0.160707252358756
"C29G2.6",4.82174592486601,5.3241877488225,4.67830294323967,3.42576408620877,5.10890076292495,6.13222928732292,5.03236096338126,4.07999243781935
"C29G2.2",0.861379758876408,2.54951885649565,0.746354907125644,0,2.38629501489454,0.58089510505507,3.33473701878585,3.78546685416768
"F53E10.4",7.56171562986481,5.81539866739912,4.19469382746014,4.17853140487946,4.48602567892972,6.56165606709526,3.67817334104164,5.03527638949953
"F53E10.6",5.81121925622195,5.68740787906215,5.74997130052295,5.66898423259962,6.64351711659746,4.833755371608,6.44216721660187,6.13107908430606
"F53E10.2",1.83087186745301,4.37717234727768,1.23179487997671,0.781588847761848,0.577014480909036,1.1994933217733,1.11460689887284,1.08375119321872
"F53E10.1",6.01215520257609,7.04950008290718,5.08357506060058,4.1875856570547,3.61091262432962,4.77983227156495,3.37867114321284,4.53930772678125
"W02H5.10",0.105909748607596,5.81910867307807,0.857992934623333,0.309329880458209,0.31654662834482,0.489017756613074,0.616228761541497,0.573024475305792
"W02H5.2",3.16407666061822,3.95742247585845,3.48631535669434,3.78230371409402,3.92187425253406,3.33391599804009,4.74977022822989,5.32270333514468
"W02H5.9",3.4777032285005,3.81044310384517,3.43620449042208,3.95804456530492,3.82586701840108,3.18985934124527,4.30830262097233,4.90330826798252
"W02H5.1",5.08658847287545,5.34266140767003,5.07878059815054,5.01074851438934,6.3290912967873,5.12520886967826,5.85652014888665,6.01811781624391
"W02H5.8",3.19853187066346,2.43313305456173,1.6155952104883,2.48469756664233,2.90407555745935,3.56026251305824,3.17173845098551,2.34580510946924
"W02G9.5",3.86259024838016,3.9083517863716,3.35781377723612,3.52198039752184,3.63002098116642,4.18685706717715,4.49821256538113,5.39429462049466
"W02G9.8",0,0,0,0,0,0,0,0
"W02G9.1",2.91865719140199,3.10511818750025,2.67630577730463,3.73958891264427,4.55231558431578,5.40077016293377,3.41964540431848,1.86302656927896
"W02G9.4",4.31084177712261,2.35887726766705,5.627469682203,6.02834592383823,4.81498101443378,4.87751850449267,4.87638433530923,4.80485380137244
"W02G9.2",2.86618991283884,2.8974572976554,3.67709098993136,4.32505535127874,3.516216908425,3.59526494203758,3.79176198736822,2.54676854646231
"W02G9.3",3.75157083740282,3.79726205475805,3.1561555000378,3.37570118108675,4.00319743377913,2.18598068809579,4.50027305286615,4.57744091338861
"W02G9.7",5.95340260982672,3.98979297778251,3.35640442983072,0,0,2.95651392913662,4.32722028071644,0
"W02G9.6",0,0,6.75448669787116,0,0,0,0,0
"Y45G12B.3",4.04895107736714,3.9338558621027,4.45301705961736,3.9249359882668,3.97804915574469,2.96018176525329,4.09473433863575,4.06327858233117
"Y45G12B.2",4.40953350130923,4.23519858748545,4.02481609649754,4.51842183387531,4.56033589157618,4.62758932958845,4.67960395483622,5.24390514456157
"Y45G12B.1",6.11321082310939,6.26854293597557,6.63742042069479,7.06268299625346,6.55023578849357,5.97410708803403,6.8281110899985,6.30355428206782
"C24B9.3",5.96141264979717,3.97399692219992,5.32093590094099,6.39890611956926,6.58950434178273,6.00177072273509,5.97948121568572,5.51529614253985
"C24B9.17",0,5.18858686771793,5.4438585707092,0,0,4.04956107062848,0,0
"C24B9.9",9.20746097385905,8.84643690082189,4.45113196753354,1.68793410567957,5.26550065768004,7.80035636084627,2.02755041963175,7.70238050161552
"R05D8.7",1.5169480571354,1.47634020786824,1.1137871649328,1.42021289061078,0.75955214757001,1.47129673161701,0.908128089421502,0.717899889843522
"R05D8.8",4.06817205752418,3.41373352535964,3.56812941650049,4.33641193912083,5.49875827499458,4.84252634775862,4.54149625429664,3.89231330287487
"R05D8.10",3.52565548044675,3.37721816688946,1.69043050549376,1.35289408907446,0.770336860392659,2.34018338721559,0.812051280036686,0.430224244883797
"R05D8.11",0,0.135431112813826,0.254294105427364,0,0,0.129648343510208,0.0926142045090703,0.256333177239496
"F54E2.3",3.94601962893334,3.5700499794107,5.40270853556477,5.6749464398035,5.11627325445056,4.16183126303189,3.9825281877214,3.14532529681882
"F54E2.2",0.337980484209298,1.42764907757264,0.412547423995782,0,0.165450202640857,0.265261649568881,0,0.170357104040647
"F54E2.4",1.21008333487435,1.96747482487489,2.80944119867474,2.52281658018746,2.9476362366923,1.68834151955086,1.41623443950127,1.03284845223537
"F54E2.1",5.16895085347777,4.94273968894151,5.81103425117608,6.68099940717571,5.94832751311779,6.7515440590891,6.13469737766743,5.01245246662024
"T03D3.5",2.38860561268422,2.38062694924707,2.27259358302332,2.3502850704471,2.68593342257929,1.55472145074502,3.20783039595869,3.28773380052639
"T03D3.1",2.33920296047656,0.762251002495111,1.88599598358141,3.40521227687179,3.11055868556361,2.99567083611146,3.71707866025488,0.789452160557477
"F37B4.7",5.88921311354537,0.951452768950001,5.10559846601577,7.55675127282826,7.27417778119999,3.96109541645296,7.67742367384001,2.60916159564579
"F37B4.10",3.22773645575794,4.23801487236274,2.95846409208503,2.25142825232307,2.40712973485869,2.40857600764255,2.89998764309515,3.75512258886729
"F37B4.2",6.94529165767843,7.73943634672698,6.48507899268758,6.32876108259296,5.29728681033737,4.83032632119242,4.71466315177575,2.68713685345883
"C31B8.4",0.802703602831698,6.48762461814763,2.27326820828026,0.661724065159231,0.420970628708585,3.86394835900973,1.34405582348543,0.869467947762214
"C31B8.7",1.78927436040739,1.64077361057942,2.75955640841684,2.41933663036792,1.95879071873065,1.82566353245019,1.67730075889118,0.472454498112341
"C31B8.8",5.0010590903335,4.67548287627043,2.14193627295657,3.72096790432266,1.55389127813715,3.77561949817702,3.10007273702736,1.78631615912317
"C31B8.3",0.505792376068779,0.790892952321395,0.924242817515478,0.156999716980308,0.0438941782600339,0.140953993096281,0,0
"C31B8.2",0.175487555207548,0.192187851505674,0.551129114306243,0.284395680512877,0,0.184176175376667,0,0
"F59D6.3",4.95672578872618,4.22196212490186,3.60097142163137,4.07902816926255,3.22958330857003,5.46002824638289,2.87075924889218,2.94547848405371
"F59D6.7",4.07400869658056,5.47386482283411,3.24167851946035,2.2072338079443,1.11861222532756,4.06944439675221,1.87408872089628,2.5447376008943
"F59D6.1",3.88168419442555,5.63039673420392,2.69193386560149,0.577196286132504,1.15949356352975,1.5081953683928,0.519585179748542,1.30592967565276
"C50H11.1",2.72178604886165,3.38192704193948,2.64659586154849,2.0383378446603,1.3770293251899,2.20574282137673,2.014823021729,1.59344460890184
"C50H11.15",3.50345050900557,2.93749317417561,3.83304186880842,3.40090402164499,2.84221053037479,3.255604965988,3.21192021351657,3.06683833603118
"Y73C8C.8",0.241536362091281,0.493888104603653,0.159226156521088,0.00702282703170426,0.220597416891424,0.0603125107408634,0.350752949190609,1.94373757981172
"Y73C8C.3",0.141503419782645,0.47380353302764,0.184932771934837,0,0.133327309476618,0.0102758313094387,0.312588506567467,1.33530030627373
"F02C9.4",0,0.109960782897193,0.208060219539209,3.5242392364663,4.42631172540391,5.77127816688168,3.41392303785997,0.51690873580594
"F02C9.1",0.150306207884485,0,0.179723776372734,2.57796048781378,3.10384505322004,4.6142504639929,1.90226656908307,0.137113287545465
"C36C5.5",0.246556453733034,0.193704889093887,1.11961514162856,3.43372730440358,4.83478199389251,5.3693513147183,2.54627713209007,3.43946755744524
"Y73C8B.4",1.28822270324446,0.526208065093092,2.76901211478576,0.920976941353855,0.572491963210444,0.855291295772363,0.672065924698696,1.84969908364072
"Y73C8B.3",3.38322596410085,3.2502036564993,4.04003321910649,4.09818371593024,4.76693433009685,5.35429699340236,4.18554150596939,2.37631539131631
"Y73C8B.2",3.48074335565375,3.83623723036448,3.53538114445554,3.64125699872677,3.43693735932341,3.93008442946551,3.16625268014073,3.03559399988934
"Y73C8B.1",3.43328798372674,3.50712228278311,2.91443249363595,2.01517282655531,2.75587674486039,3.43930531074009,1.6080948135115,1.90621333179232
"K08D9.4",3.77412287175753,3.53946903474989,2.06407231482196,1.9021314789532,1.90071806388717,2.48171742775974,1.49349362958305,1.00500467467233
"K08D9.8",2.56840185442801,2.71471809463304,1.09252544557373,0.3808745971543,0,0.796410864347819,0,0.354146324210087
"K08D9.7",5.78857087503427,0,2.2640619600277,0,0,2.93097571731061,0,2.48635912516495
"K08D9.3",1.30861716585343,1.94300986287725,1.81118328487657,2.24557172023307,3.97407036702403,3.27189922546586,5.40010751601234,6.10461971900754
"T28A11.11",2.46169880211064,3.57299877568438,2.97065306162108,1.4842257990141,2.29092861021211,2.01068675865121,0.935192683064692,0.769930807704303
"T28A11.24",0,7.7456138253295,0,0,0,0,0,0
"T28A11.15",0.193158585977944,0.494685946374469,0.341602115770198,0.0404558047120445,0.0380797484065532,0.0254139816337972,0.0357118762586525,0.221603669872808
"T28A11.22",0.574969528860054,2.27638946450286,0.363795689127705,0.0593255096093325,0.839641998431738,0.143957585651579,1.2665167127545,2.21160410672494
"T28A11.16",2.91132534967372,2.71715325702961,3.1891572075055,2.65804920614375,2.47611204820347,3.09430026327889,1.87123254169112,0.783167457743136
"T28A11.6",1.0304914643278,3.30180418092663,2.33526600063519,4.41775801948451,2.01991536770769,2.56232302969218,1.75959475547203,0
"T28A11.4",0.361265293215498,0,0.362156768207046,0,0.394221073335264,0.701666153341004,0,0
"T28A11.21",4.12791386817863,5.49766345617155,4.2839069601675,4.16276592762799,3.15984550927934,3.83233307701382,3.76069999073913,2.03080571658685
"T28A11.2",5.26154961980074,6.4162553861257,5.48847966095384,5.00582662461878,4.65493384450485,5.74850953671684,4.15575732677015,4.43422788676627
"F35F10.5",0.750147684872608,0.816013089261673,1.70578774083867,2.34197151939671,2.45840300393099,1.82511804852995,1.66149879347498,0.0590491224146983
"F35F10.7",0.251076742069733,0.514782781191521,1.35617762299405,0.844991369361102,0.387756250205775,0.975195808428547,0.114441256865567,0.0431151674381286
"F35F10.6",0.24771124484092,0.430065773918333,2.74089950464489,3.29373390810738,2.26113360572844,3.09249838383647,2.46347859865136,0.264840250698091
"F35F10.11",3.99701233319968,3.64405238295945,4.40375172123771,4.11901580031543,2.51603028008906,3.24931790498086,2.49425430628259,1.84114388434484
"F35F10.12",3.91894908103707,4.22822610204593,3.73595535401226,3.46097840746086,2.13386597339757,2.69047967428545,2.56894414465471,3.29158145775343
"F35F10.1",3.74161798956802,6.30383553302452,2.11955538469528,4.26655419187531,2.05907834220125,3.46033629817947,3.05283146123996,2.27265628273734
"F35F10.13",0.0893445173319359,0.494997179610391,0.27953072572999,1.22995085792732,1.64108355271207,3.90327934205614,1.14627723081595,1.00865898666829
"F35F10.14",0,0,0,2.75263514060053,0,3.7982579326445,2.3352745771213,1.21574071346402
"C17B7.11",3.84760612372715,5.17401484979431,4.27707720007722,4.30518258561129,3.16094922244925,3.79712714343001,3.62319966008399,2.03006411266923
"C17B7.12",0.329598961347698,0.407497421315371,1.85900345376231,1.11380049766581,1.56321671581391,1.13432609820891,0.370862855750424,0.0754534946924551
"C04E12.7",1.00252971062442,1.44594912816979,2.56233768474854,1.64115755889549,1.47071385606274,1.27057080235492,1.43379806391778,1.0264459803038
"C04E12.5",0.0946068657691366,0.179289374136029,0.758338145964191,1.45998760485169,0.404530414109026,1.07944979604778,0.56723779565747,0.194776707345051
"C04E12.4",4.25527411403529,4.3567213361841,3.68324729644458,3.593748157304,2.06928283748451,2.94801954107246,3.55918586578773,1.38411060875317
"C04E12.2",2.60078117247256,2.72970720070761,3.66664298937749,3.53878645466232,3.71423452566203,4.42221281357762,3.10983023648469,1.67375088074887
"T20D4.16",0,1.60481146413057,2.30692713798249,2.27875794359686,3.27738672295169,2.95253858598039,0,0
"T20D4.12",0.0297488508623685,0,1.85437871864889,2.51529361908621,1.02650263879027,2.15233920223442,0.571335084958067,0.11004112356261
"T20D4.11",0.237214933083959,0.22843207336996,3.72347118895264,4.11782800382748,3.47439710358936,4.6184559833481,3.43625646975473,0.510011958906388
"T20D4.10",0.218060725141953,0.274760218226298,2.52332859694346,4.16373218524722,3.32936187251088,2.51381916766989,1.98864469970979,0.272223897887317
"T20D4.7",0.0352959232366711,5.69610234511269,3.83312285141656,2.73462508801177,2.16284808469671,4.09857115001773,2.00123297723727,2.30346806949702
